Raw Emg,Timestamp
0.01,140.0
0.07,141.0
-0.05,142.0
-0.23,143.0
-0.3,144.0
-0.21,145.0
0.04,146.0
0.15,147.0
0.18,148.0
0.15,149.0
-0.05,150.0
-0.32,151.0
-0.26,152.0
-0.06,153.0
0.29,154.0
0.38,155.0
0.24,156.0
0.3,157.0
0.13,158.0
-0.02,159.0
-0.09,160.0
-0.12,161.0
-0.17,162.0
-0.23,163.0
-0.27,164.0
-0.15,165.0
-0.23,166.0
-0.28,167.0
0.08,168.0
0.28,169.0
0.64,171.0
0.54,172.0
0.2,173.0
0.07,174.0
-0.1,175.0
-0.1,176.0
-0.13,177.0
-0.1,178.0
-0.18,179.0
-0.1,180.0
-0.1,181.0
-0.04,182.0
0.13,183.0
0.17,184.0
-0.04,185.0
-0.02,186.0
0.06,187.0
0.04,188.0
0.01,189.0
0.03,190.0
0.0,191.0
-0.36,192.0
-0.55,193.0
-0.44,194.0
0.04,195.0
0.39,196.0
0.7,197.0
0.43,198.0
0.41,199.0
0.35,200.0
0.04,201.0
-0.28,202.0
-0.36,203.0
-0.25,204.0
-0.12,205.0
-0.04,206.0
0.2,207.0
0.3,208.0
0.05,209.0
-0.11,210.0
-0.06,211.0
-0.14,212.0
-0.07,214.0
-0.0,215.0
-0.02,216.0
-0.15,217.0
-0.07,218.0
-0.08,219.0
0.0,220.0
0.0,221.0
0.06,222.0
0.05,223.0
0.03,224.0
-0.01,225.0
-0.11,226.0
-0.01,227.0
0.03,228.0
0.08,229.0
0.09,230.0
0.12,231.0
0.02,232.0
-0.11,233.0
-0.17,234.0
-0.09,235.0
0.12,236.0
0.11,237.0
0.11,238.0
0.11,239.0
0.06,240.0
-0.01,241.0
-0.03,242.0
0.02,243.0
-0.02,244.0
-0.08,245.0
-0.07,246.0
-0.0,247.0
0.13,248.0
0.07,249.0
0.04,250.0
0.02,251.0
0.02,252.0
-0.15,253.0
-0.42,254.0
-0.21,256.0
0.0,257.0
0.14,258.0
0.27,259.0
0.14,260.0
0.13,261.0
0.07,262.0
-0.2,263.0
-0.26,264.0
-0.07,265.0
0.21,266.0
0.1,267.0
-0.01,268.0
0.04,269.0
0.01,270.0
0.05,271.0
0.16,272.0
0.26,273.0
0.23,274.0
0.13,275.0
0.0,276.0
-0.03,277.0
-0.11,278.0
-0.23,279.0
-0.28,280.0
-0.1,281.0
0.0,282.0
0.1,283.0
0.17,284.0
0.04,285.0
0.05,286.0
0.02,287.0
0.03,288.0
-0.04,289.0
-0.07,290.0
-0.05,291.0
-0.04,292.0
0.01,293.0
-0.09,294.0
-0.15,295.0
-0.05,296.0
-0.09,297.0
-0.01,299.0
0.31,300.0
0.34,301.0
0.12,302.0
-0.07,303.0
-0.08,304.0
-0.16,305.0
-0.15,306.0
-0.2,307.0
0.03,308.0
-0.01,309.0
-0.04,310.0
0.17,311.0
0.08,312.0
0.09,313.0
0.13,314.0
-0.14,315.0
-0.29,316.0
-0.08,317.0
0.09,318.0
0.37,319.0
0.42,320.0
0.3,321.0
0.25,322.0
-0.01,323.0
-0.21,324.0
-0.4,325.0
-0.26,326.0
-0.02,327.0
0.07,328.0
0.03,329.0
-0.03,330.0
-0.06,331.0
-0.1,332.0
-0.03,333.0
0.03,334.0
-0.25,335.0
-0.3,336.0
-0.17,337.0
-0.0,338.0
0.43,339.0
0.54,340.0
0.33,342.0
-0.18,343.0
-0.11,344.0
-0.1,345.0
0.04,346.0
0.35,347.0
-0.15,348.0
-0.19,349.0
0.11,350.0
0.17,351.0
0.06,352.0
-0.07,353.0
-0.07,354.0
-0.2,355.0
-0.09,356.0
0.01,357.0
-0.08,358.0
0.16,359.0
0.25,360.0
0.17,361.0
-0.1,362.0
-0.3,363.0
-0.06,364.0
0.02,365.0
-0.02,366.0
0.02,367.0
-0.06,368.0
-0.22,369.0
-0.22,370.0
0.06,371.0
0.31,372.0
0.32,373.0
0.18,374.0
0.14,375.0
0.02,376.0
-0.09,377.0
-0.11,378.0
-0.1,379.0
0.04,380.0
0.04,381.0
-0.08,382.0
-0.05,384.0
0.02,385.0
0.01,386.0
-0.04,387.0
-0.07,388.0
-0.08,389.0
0.01,390.0
0.01,391.0
0.17,392.0
0.12,393.0
0.0,394.0
0.12,395.0
0.02,396.0
-0.07,397.0
-0.03,398.0
-0.04,399.0
-0.15,400.0
-0.17,401.0
-0.27,402.0
-0.24,403.0
-0.03,404.0
0.34,405.0
0.3,406.0
-0.03,407.0
-0.09,408.0
-0.22,409.0
0.11,410.0
0.45,411.0
0.29,412.0
0.26,413.0
0.14,414.0
0.02,415.0
-0.2,416.0
-0.38,417.0
-0.46,418.0
-0.23,419.0
0.17,420.0
0.47,421.0
0.31,422.0
0.14,423.0
0.12,424.0
0.03,425.0
-0.1,427.0
-0.13,428.0
-0.07,429.0
-0.09,430.0
-0.01,431.0
-0.03,432.0
-0.12,433.0
-0.31,434.0
-0.26,435.0
-0.18,436.0
0.07,437.0
0.18,438.0
0.18,439.0
0.38,440.0
0.33,441.0
0.26,442.0
0.11,443.0
-0.03,444.0
-0.07,445.0
-0.05,446.0
-0.03,447.0
-0.16,448.0
-0.24,449.0
-0.19,450.0
0.01,451.0
0.02,452.0
-0.09,453.0
0.0,454.0
0.1,455.0
0.11,456.0
0.17,457.0
0.07,458.0
-0.02,459.0
-0.05,460.0
0.04,461.0
-0.03,462.0
-0.24,463.0
-0.24,464.0
-0.1,465.0
0.14,466.0
0.13,467.0
0.13,468.0
0.2,470.0
0.16,471.0
0.01,472.0
-0.03,473.0
0.01,474.0
-0.17,475.0
-0.31,476.0
-0.36,477.0
-0.08,478.0
0.06,479.0
0.31,480.0
0.25,481.0
0.27,482.0
0.23,483.0
0.12,484.0
-0.04,485.0
0.05,486.0
-0.22,487.0
-0.39,488.0
-0.29,489.0
0.09,490.0
0.26,491.0
0.32,492.0
0.3,493.0
0.14,494.0
0.02,495.0
-0.16,496.0
-0.1,497.0
-0.03,498.0
0.09,499.0
-0.1,500.0
-0.49,501.0
-0.31,502.0
0.01,503.0
0.24,504.0
0.11,505.0
0.05,506.0
0.31,507.0
0.06,508.0
-0.02,509.0
-0.02,510.0
0.01,512.0
-0.1,513.0
-0.13,514.0
-0.01,515.0
0.08,516.0
-0.08,517.0
-0.04,518.0
-0.1,519.0
-0.45,520.0
-0.51,521.0
0.08,522.0
0.38,523.0
0.69,524.0
0.43,525.0
0.17,526.0
0.2,527.0
0.11,528.0
-0.04,529.0
-0.09,530.0
-0.14,531.0
-0.14,532.0
-0.17,533.0
-0.16,534.0
-0.1,535.0
-0.15,536.0
-0.1,537.0
0.06,538.0
0.1,539.0
-0.1,540.0
-0.08,541.0
-0.12,542.0
-0.03,543.0
0.08,544.0
0.27,545.0
0.32,546.0
0.24,547.0
0.1,548.0
-0.03,549.0
-0.15,550.0
-0.07,551.0
-0.22,552.0
-0.2,553.0
-0.04,555.0
0.09,556.0
-0.02,557.0
-0.03,558.0
-0.03,559.0
0.02,560.0
0.12,561.0
0.16,562.0
0.15,563.0
0.23,564.0
0.31,565.0
0.16,566.0
-0.49,567.0
-0.42,568.0
-0.29,569.0
-0.25,570.0
-0.29,571.0
-0.24,572.0
0.06,573.0
0.19,574.0
0.68,575.0
0.62,576.0
0.47,577.0
0.09,578.0
-0.12,579.0
-0.1,580.0
-0.1,581.0
0.06,582.0
0.14,583.0
0.07,584.0
-0.1,585.0
-0.33,586.0
-0.21,587.0
0.1,588.0
0.11,589.0
-0.22,590.0
-0.18,591.0
-0.16,592.0
-0.1,593.0
-0.07,594.0
-0.01,595.0
0.09,596.0
0.11,598.0
0.0,599.0
-0.01,600.0
0.16,601.0
0.17,602.0
-0.04,603.0
-0.09,604.0
-0.05,605.0
0.15,606.0
0.24,607.0
0.11,608.0
0.01,609.0
-0.06,610.0
-0.18,611.0
-0.15,612.0
0.04,613.0
0.05,614.0
0.03,615.0
-0.13,616.0
-0.01,617.0
-0.16,618.0
-0.27,619.0
-0.12,620.0
0.24,621.0
0.32,622.0
0.26,623.0
0.17,624.0
-0.0,625.0
0.12,626.0
0.02,627.0
-0.14,628.0
-0.02,629.0
-0.02,630.0
-0.08,631.0
-0.09,632.0
-0.1,633.0
-0.04,634.0
-0.16,635.0
0.04,636.0
0.13,637.0
0.19,638.0
0.26,640.0
0.11,641.0
0.04,642.0
0.01,643.0
0.14,644.0
0.0,645.0
-0.2,646.0
-0.35,647.0
-0.37,648.0
-0.29,649.0
-0.1,650.0
0.12,651.0
-0.11,652.0
-0.06,653.0
0.18,654.0
0.63,655.0
0.31,656.0
-0.02,657.0
0.23,658.0
0.33,659.0
-0.01,660.0
-0.19,661.0
0.28,662.0
0.27,663.0
-0.3,664.0
-0.3,665.0
-0.13,666.0
-0.03,667.0
-0.15,668.0
-0.19,669.0
-0.1,670.0
-0.05,671.0
-0.0,672.0
-0.04,673.0
-0.05,674.0
-0.01,675.0
0.14,676.0
0.26,677.0
0.16,678.0
-0.03,679.0
-0.05,680.0
0.01,681.0
0.02,683.0
-0.02,684.0
-0.03,685.0
-0.01,686.0
0.01,687.0
0.05,688.0
-0.03,689.0
-0.03,690.0
-0.03,691.0
-0.03,692.0
0.03,693.0
0.1,694.0
0.09,695.0
-0.06,696.0
-0.1,697.0
-0.13,698.0
-0.17,699.0
-0.01,700.0
0.17,701.0
-0.01,702.0
-0.07,703.0
-0.03,704.0
-0.05,705.0
0.11,706.0
0.27,707.0
0.28,708.0
0.19,709.0
-0.19,710.0
-0.25,711.0
-0.04,712.0
0.19,713.0
0.15,714.0
0.02,715.0
0.15,716.0
0.03,717.0
-0.03,718.0
-0.14,719.0
-0.3,720.0
-0.26,721.0
-0.13,722.0
0.21,723.0
0.22,724.0
0.17,726.0
0.12,727.0
-0.01,728.0
-0.1,729.0
-0.1,730.0
0.17,731.0
0.21,732.0
0.06,733.0
-0.1,734.0
-0.09,735.0
-0.16,736.0
-0.0,737.0
0.01,738.0
0.03,739.0
0.09,740.0
0.12,741.0
-0.05,742.0
-0.32,743.0
-0.35,744.0
-0.06,745.0
0.33,746.0
0.29,747.0
0.22,748.0
0.44,749.0
-0.1,750.0
-0.35,751.0
-0.17,752.0
0.0,753.0
0.03,754.0
0.04,755.0
0.02,756.0
-0.04,757.0
0.04,758.0
0.08,759.0
-0.14,760.0
-0.13,761.0
-0.09,762.0
-0.05,763.0
-0.08,764.0
0.06,765.0
0.22,766.0
-0.13,768.0
-0.3,769.0
-0.11,770.0
0.01,771.0
0.12,772.0
0.02,773.0
0.23,774.0
0.48,775.0
0.44,776.0
0.25,777.0
-0.01,778.0
-0.02,779.0
0.03,780.0
-0.17,781.0
-0.25,782.0
-0.18,783.0
-0.34,784.0
-0.19,785.0
0.01,786.0
0.06,787.0
0.24,788.0
0.14,789.0
0.12,790.0
-0.02,791.0
-0.0,792.0
-0.06,793.0
-0.08,794.0
0.02,795.0
0.12,796.0
0.08,797.0
-0.03,798.0
-0.14,799.0
-0.06,800.0
-0.09,801.0
-0.07,802.0
-0.1,803.0
0.09,804.0
0.08,805.0
-0.04,806.0
-0.12,807.0
-0.0,808.0
0.12,809.0
0.06,811.0
-0.06,812.0
0.06,813.0
0.12,814.0
0.13,815.0
-0.14,816.0
-0.57,817.0
-0.27,818.0
0.36,819.0
0.36,820.0
0.42,821.0
0.39,822.0
0.43,823.0
0.16,824.0
-0.05,825.0
-0.05,826.0
-0.29,827.0
-0.44,828.0
-0.32,829.0
-0.11,830.0
0.1,831.0
0.08,832.0
0.18,833.0
0.36,834.0
0.05,835.0
-0.25,836.0
-0.2,837.0
-0.02,838.0
-0.12,839.0
-0.22,840.0
-0.24,841.0
-0.16,842.0
0.13,843.0
0.17,844.0
0.06,845.0
0.02,846.0
0.11,847.0
0.05,848.0
-0.05,849.0
-0.08,850.0
-0.05,851.0
0.18,852.0
0.26,854.0
0.2,855.0
0.07,856.0
-0.01,857.0
-0.05,858.0
-0.14,859.0
-0.17,860.0
-0.12,861.0
-0.02,862.0
0.14,863.0
0.06,864.0
-0.09,865.0
-0.11,866.0
-0.03,867.0
0.12,868.0
0.38,869.0
0.44,870.0
-0.01,871.0
-0.11,872.0
-0.08,873.0
-0.2,874.0
-0.2,875.0
-0.14,876.0
0.04,877.0
0.04,878.0
0.04,879.0
0.13,880.0
0.13,881.0
0.07,882.0
0.06,883.0
-0.03,884.0
-0.1,885.0
-0.08,886.0
-0.04,887.0
-0.01,888.0
-0.05,889.0
-0.04,890.0
-0.04,891.0
0.01,892.0
-0.08,893.0
-0.0,894.0
0.15,896.0
-0.08,897.0
-0.19,898.0
0.03,899.0
0.07,900.0
-0.24,901.0
-0.25,902.0
-0.18,903.0
0.28,904.0
0.69,905.0
0.43,906.0
0.23,907.0
0.12,908.0
0.05,909.0
-0.11,910.0
-0.23,911.0
-0.27,912.0
-0.09,913.0
-0.27,914.0
-0.36,915.0
-0.04,916.0
0.31,917.0
0.38,918.0
0.32,919.0
0.25,920.0
0.05,921.0
0.01,922.0
-0.04,923.0
-0.24,924.0
-0.39,925.0
-0.31,926.0
-0.08,927.0
0.09,928.0
0.28,929.0
0.33,930.0
0.25,931.0
-0.05,932.0
-0.2,933.0
-0.1,934.0
-0.13,935.0
-0.1,936.0
0.01,937.0
0.03,939.0
0.12,940.0
0.05,941.0
0.0,942.0
0.02,943.0
-0.06,944.0
0.01,945.0
-0.1,946.0
-0.25,947.0
-0.51,948.0
-0.44,949.0
0.02,950.0
0.35,951.0
0.49,952.0
0.62,953.0
0.46,954.0
0.11,955.0
0.07,956.0
0.2,957.0
0.01,958.0
-0.09,959.0
-0.16,960.0
-0.09,961.0
-0.38,962.0
-0.25,963.0
-0.21,964.0
-0.11,965.0
-0.08,966.0
0.07,967.0
0.31,968.0
0.15,969.0
0.01,970.0
-0.03,971.0
-0.17,972.0
-0.11,973.0
0.13,974.0
0.07,975.0
0.05,976.0
0.05,977.0
0.02,978.0
0.09,979.0
0.07,980.0
0.06,982.0
0.04,983.0
-0.02,984.0
-0.03,985.0
-0.36,986.0
-0.17,987.0
-0.31,988.0
-0.06,989.0
0.38,990.0
0.43,991.0
0.35,992.0
0.22,993.0
0.03,994.0
-0.03,995.0
-0.18,996.0
0.04,997.0
0.07,998.0
-0.13,999.0
-0.28,1000.0
-0.17,1001.0
0.07,1002.0
-0.01,1003.0
-0.04,1004.0
-0.08,1005.0
0.01,1006.0
0.09,1007.0
0.26,1008.0
0.23,1009.0
-0.04,1010.0
-0.05,1011.0
-0.0,1012.0
0.05,1013.0
-0.0,1014.0
-0.06,1015.0
-0.08,1016.0
-0.07,1017.0
-0.03,1018.0
0.11,1019.0
0.16,1020.0
0.04,1021.0
-0.1,1022.0
-0.1,1024.0
-0.1,1025.0
-0.14,1026.0
-0.08,1027.0
0.08,1028.0
0.09,1029.0
0.02,1030.0
0.06,1031.0
0.11,1032.0
0.14,1033.0
-0.14,1034.0
-0.3,1035.0
-0.26,1036.0
-0.2,1037.0
0.06,1038.0
0.19,1039.0
0.23,1040.0
0.17,1041.0
-0.0,1042.0
0.09,1043.0
0.04,1044.0
0.22,1045.0
0.18,1046.0
0.16,1047.0
0.08,1048.0
-0.11,1049.0
-0.31,1050.0
-0.52,1051.0
-0.36,1052.0
0.06,1053.0
0.39,1054.0
0.36,1055.0
0.25,1056.0
0.12,1057.0
-0.14,1058.0
-0.1,1059.0
-0.11,1060.0
-0.11,1061.0
-0.01,1062.0
0.05,1063.0
0.16,1064.0
0.15,1065.0
0.11,1067.0
-0.07,1068.0
-0.2,1069.0
-0.18,1070.0
-0.14,1071.0
0.04,1072.0
0.23,1073.0
0.17,1074.0
0.08,1075.0
0.01,1076.0
-0.08,1077.0
-0.25,1078.0
0.0,1079.0
0.11,1080.0
0.2,1081.0
0.22,1082.0
-0.65,1083.0
-0.6,1084.0
-0.21,1085.0
0.06,1086.0
0.45,1087.0
0.41,1088.0
0.26,1089.0
0.28,1090.0
0.06,1091.0
0.0,1092.0
-0.02,1093.0
-0.01,1094.0
-0.03,1095.0
-0.1,1096.0
-0.11,1097.0
-0.06,1098.0
-0.08,1099.0
-0.06,1100.0
-0.04,1101.0
-0.08,1102.0
0.13,1103.0
0.17,1104.0
0.18,1105.0
-0.01,1106.0
-0.11,1107.0
-0.14,1108.0
-0.1,1110.0
-0.1,1111.0
0.05,1112.0
0.14,1113.0
0.1,1114.0
-0.1,1115.0
-0.1,1116.0
0.0,1117.0
-0.01,1118.0
0.13,1119.0
0.18,1120.0
0.06,1121.0
0.04,1122.0
0.02,1123.0
0.05,1124.0
-0.03,1125.0
-0.1,1126.0
-0.05,1127.0
-0.12,1128.0
-0.06,1129.0
-0.11,1130.0
-0.24,1131.0
0.03,1132.0
0.31,1133.0
0.16,1134.0
0.01,1135.0
0.08,1136.0
0.09,1137.0
0.05,1138.0
-0.14,1139.0
-0.22,1140.0
-0.12,1141.0
-0.1,1142.0
0.18,1143.0
0.23,1144.0
0.09,1145.0
0.17,1146.0
0.11,1147.0
0.01,1148.0
-0.11,1149.0
-0.02,1150.0
0.02,1152.0
0.04,1153.0
-0.06,1154.0
-0.22,1155.0
-0.18,1156.0
-0.15,1157.0
-0.24,1158.0
-0.1,1159.0
0.07,1160.0
-0.01,1161.0
0.27,1162.0
0.37,1163.0
0.34,1164.0
0.46,1165.0
0.35,1166.0
-0.05,1167.0
-0.21,1168.0
-0.08,1169.0
-0.14,1170.0
-0.12,1171.0
-0.06,1172.0
-0.05,1173.0
-0.06,1174.0
-0.1,1175.0
-0.07,1176.0
-0.03,1177.0
0.02,1178.0
-0.03,1179.0
-0.19,1180.0
-0.13,1181.0
-0.08,1182.0
-0.01,1183.0
-0.02,1184.0
0.09,1185.0
-0.08,1186.0
0.12,1187.0
0.14,1188.0
0.06,1189.0
0.06,1190.0
-0.06,1191.0
-0.11,1192.0
-0.02,1193.0
0.16,1195.0
0.39,1196.0
0.05,1197.0
-0.19,1198.0
-0.1,1199.0
0.07,1200.0
0.19,1201.0
0.21,1202.0
0.09,1203.0
-0.0,1204.0
0.04,1205.0
-0.16,1206.0
-0.3,1207.0
-0.28,1208.0
-0.32,1209.0
-0.07,1210.0
0.05,1211.0
0.07,1212.0
0.11,1213.0
0.11,1214.0
0.14,1215.0
0.11,1216.0
0.21,1217.0
0.04,1218.0
-0.26,1219.0
-0.09,1220.0
0.02,1221.0
0.24,1222.0
0.32,1223.0
0.12,1224.0
0.07,1225.0
0.05,1226.0
0.0,1227.0
0.09,1228.0
0.02,1229.0
-0.25,1230.0
-0.44,1231.0
-0.49,1232.0
-0.35,1233.0
-0.0,1234.0
0.17,1235.0
0.07,1236.0
0.39,1238.0
0.69,1239.0
0.52,1240.0
0.31,1241.0
0.1,1242.0
-0.05,1243.0
-0.23,1244.0
-0.25,1245.0
-0.14,1246.0
-0.08,1247.0
-0.13,1248.0
-0.09,1249.0
-0.07,1250.0
0.1,1251.0
0.03,1252.0
-0.1,1253.0
-0.03,1254.0
0.08,1255.0
0.1,1256.0
-0.09,1257.0
-0.2,1258.0
-0.14,1259.0
-0.09,1260.0
-0.1,1261.0
-0.05,1262.0
-0.01,1263.0
0.09,1264.0
0.06,1265.0
0.08,1266.0
0.08,1267.0
0.1,1268.0
0.08,1269.0
0.04,1270.0
0.05,1271.0
-0.06,1272.0
-0.14,1273.0
-0.05,1274.0
0.07,1275.0
0.05,1276.0
-0.05,1277.0
0.02,1278.0
0.14,1280.0
0.11,1281.0
-0.19,1282.0
-0.31,1283.0
-0.36,1284.0
-0.17,1285.0
0.08,1286.0
0.3,1287.0
0.71,1288.0
0.47,1289.0
-0.0,1290.0
-0.05,1291.0
0.02,1292.0
0.04,1293.0
0.17,1294.0
0.08,1295.0
-0.29,1296.0
-0.24,1297.0
-0.06,1298.0
-0.16,1299.0
-0.2,1300.0
-0.04,1301.0
0.04,1302.0
-0.02,1303.0
-0.26,1304.0
-0.2,1305.0
0.16,1306.0
0.33,1307.0
0.33,1308.0
0.37,1309.0
0.28,1310.0
-0.02,1311.0
-0.21,1312.0
-0.41,1313.0
-0.5,1314.0
-0.3,1315.0
-0.06,1316.0
0.1,1317.0
0.17,1318.0
0.46,1319.0
0.49,1320.0
0.15,1321.0
0.11,1323.0
0.02,1324.0
-0.07,1325.0
-0.06,1326.0
0.01,1327.0
0.05,1328.0
0.02,1329.0
-0.13,1330.0
-0.13,1331.0
-0.14,1332.0
-0.12,1333.0
-0.02,1334.0
-0.02,1335.0
0.03,1336.0
-0.03,1337.0
-0.18,1338.0
-0.28,1339.0
-0.15,1340.0
0.18,1341.0
0.35,1342.0
0.25,1343.0
0.24,1344.0
0.14,1345.0
-0.02,1346.0
-0.14,1347.0
-0.11,1348.0
-0.06,1349.0
-0.02,1350.0
-0.05,1351.0
-0.1,1352.0
-0.23,1353.0
-0.04,1354.0
0.04,1355.0
-0.11,1356.0
-0.15,1357.0
-0.03,1358.0
0.21,1359.0
0.27,1360.0
0.34,1361.0
0.28,1362.0
-0.02,1363.0
-0.19,1364.0
-0.1,1366.0
-0.04,1367.0
-0.17,1368.0
-0.11,1369.0
0.02,1370.0
0.04,1371.0
0.22,1372.0
0.24,1373.0
0.03,1374.0
0.02,1375.0
0.0,1376.0
0.08,1377.0
0.3,1378.0
0.09,1379.0
-0.29,1380.0
-0.35,1381.0
-0.17,1382.0
-0.03,1383.0
0.08,1384.0
-0.06,1385.0
-0.07,1386.0
-0.17,1387.0
0.08,1388.0
0.37,1389.0
0.47,1390.0
-0.12,1391.0
-0.58,1392.0
-0.43,1393.0
-0.14,1394.0
0.06,1395.0
0.23,1396.0
0.21,1397.0
0.25,1398.0
0.39,1399.0
0.41,1400.0
0.21,1401.0
-0.03,1402.0
-0.14,1403.0
-0.19,1404.0
-0.11,1405.0
-0.06,1406.0
0.11,1408.0
0.03,1409.0
-0.03,1410.0
-0.11,1411.0
-0.1,1412.0
-0.09,1413.0
0.02,1414.0
-0.06,1415.0
-0.12,1416.0
-0.09,1417.0
-0.09,1418.0
0.1,1419.0
0.03,1420.0
-0.02,1421.0
0.07,1422.0
0.05,1423.0
0.1,1424.0
0.21,1425.0
0.13,1426.0
-0.08,1427.0
-0.22,1428.0
-0.21,1429.0
-0.05,1430.0
0.11,1431.0
0.08,1432.0
-0.03,1433.0
-0.09,1434.0
-0.17,1435.0
-0.13,1436.0
0.03,1437.0
0.2,1438.0
0.06,1439.0
0.15,1440.0
0.11,1441.0
0.16,1442.0
0.04,1443.0
0.03,1444.0
-0.08,1445.0
-0.14,1446.0
-0.15,1447.0
-0.02,1448.0
0.27,1449.0
0.09,1451.0
-0.13,1452.0
0.14,1453.0
0.24,1454.0
0.23,1455.0
-0.05,1456.0
-0.19,1457.0
-0.13,1458.0
-0.2,1459.0
-0.15,1460.0
-0.02,1461.0
-0.05,1462.0
0.1,1463.0
0.03,1464.0
-0.12,1465.0
0.16,1466.0
0.41,1467.0
0.15,1468.0
-0.23,1469.0
-0.34,1470.0
-0.08,1471.0
0.06,1472.0
0.27,1473.0
0.22,1474.0
-0.09,1475.0
-0.06,1476.0
0.02,1477.0
-0.21,1478.0
-0.46,1479.0
-0.32,1480.0
-0.08,1481.0
0.2,1482.0
0.2,1483.0
0.42,1484.0
0.19,1485.0
0.12,1486.0
0.07,1487.0
0.03,1488.0
-0.06,1489.0
-0.09,1490.0
-0.24,1491.0
-0.23,1492.0
0.01,1494.0
0.15,1495.0
0.14,1496.0
0.14,1497.0
0.21,1498.0
0.15,1499.0
-0.04,1500.0
-0.08,1501.0
0.12,1502.0
0.04,1503.0
-0.1,1504.0
-0.1,1505.0
-0.1,1506.0
-0.1,1507.0
-0.08,1508.0
-0.0,1509.0
0.08,1510.0
0.02,1511.0
-0.13,1512.0
-0.25,1513.0
-0.18,1514.0
-0.1,1515.0
0.1,1516.0
0.38,1517.0
0.24,1518.0
0.11,1519.0
0.1,1520.0
-0.01,1521.0
-0.09,1522.0
0.18,1523.0
0.31,1524.0
-0.06,1525.0
-0.13,1526.0
-0.19,1527.0
-0.35,1528.0
-0.32,1529.0
-0.13,1530.0
0.04,1531.0
0.19,1532.0
0.18,1533.0
0.13,1534.0
0.01,1536.0
0.09,1537.0
0.11,1538.0
-0.06,1539.0
-0.19,1540.0
-0.26,1541.0
-0.14,1542.0
0.2,1543.0
0.23,1544.0
0.23,1545.0
0.17,1546.0
0.08,1547.0
0.09,1548.0
-0.07,1549.0
-0.07,1550.0
0.03,1551.0
0.13,1552.0
-0.11,1553.0
-0.03,1554.0
0.06,1555.0
0.17,1556.0
0.1,1557.0
-0.3,1558.0
-0.24,1559.0
-0.09,1560.0
-0.14,1561.0
-0.17,1562.0
-0.12,1563.0
0.1,1564.0
0.31,1565.0
0.31,1566.0
0.18,1567.0
-0.04,1568.0
-0.17,1569.0
-0.09,1570.0
0.05,1571.0
0.04,1572.0
-0.1,1573.0
-0.24,1574.0
-0.17,1575.0
-0.23,1576.0
-0.0,1577.0
0.3,1579.0
0.1,1580.0
0.35,1581.0
0.22,1582.0
0.19,1583.0
0.08,1584.0
-0.02,1585.0
-0.03,1586.0
-0.04,1587.0
-0.23,1588.0
-0.15,1589.0
0.11,1590.0
-0.04,1591.0
0.07,1592.0
0.2,1593.0
0.13,1594.0
0.04,1595.0
-0.08,1596.0
-0.25,1597.0
-0.41,1598.0
-0.3,1599.0
-0.12,1600.0
0.13,1601.0
0.31,1602.0
0.29,1603.0
0.17,1604.0
0.09,1605.0
0.13,1606.0
0.03,1607.0
-0.08,1608.0
